time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-30 10:33:13.861 UTC, ,125,3176589,1752,30288,448, ,7, ,38,4,0.11, , , , , , , ,7,7, , , ,5,2,10, ,23,9, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480501933492,3145728, , , ,17,0, , , ,1, , , ,3, , , , ,17,1, , , , , , ,36864,18, , , , , , , , , , ,16906712,-1, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 10:33:58.370 UTC, ,125,3176141,1752,30288, , ,7, ,30, , , , , , , , , ,7,7, , , ,5,2,10, ,16,1, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480501933492,3145728, , , ,1,0, , , , , , , ,3, , , , ,1,1, , , , , , ,2048,1, , , , , , , , , , ,17390848,-1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:06:10.929 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480507570522,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,5,13800600,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:07:10.949 UTC, ,125,3176589,1752,30288,448, ,7, ,35,4,0.11, , , , , , , ,7,7, , , ,5,2,10, ,24,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480507570522,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,15884584,-1, , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:07:30.368 UTC, ,125,3176141,1752,30288, , ,7, ,10, , , , , , , , , ,7,7, , , ,5,2,10, ,6, , , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480507570522,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16366920,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:08:14.594 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480507694185,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,4,15910752,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:08:56.016 UTC, ,125,3176141,1752,30288, , ,7, ,28,4,0.14, , , , , , , ,7,7, , , ,5,2,10, ,20,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480507694185,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,18017864,-1, , , , , , ,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:10:06.568 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480507806187,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,7,13824680,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:10:13.014 UTC, ,125,3176141,1752,30288, , ,7, ,18,4,0.22, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480507806187,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,15931376,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:11:42.022 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,-1,-1, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480507901656,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,5,15837232,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:11:47.597 UTC, ,125,3176141,1752,30288, , ,7, ,18,4,0.22, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480507901656,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,17951984,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:13:02.684 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480507982294,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,4,14877584,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:13:05.805 UTC, ,125,3176141,1752,30288, , ,7, ,18,4,0.22, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480507982294,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16983792,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:13:35.806 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480508015442,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,5,14840136,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:13:40.413 UTC, ,125,3176141,1752,30288, , ,7, ,18,4,0.22, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508015442,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16923392,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:14:07.386 UTC, ,125,3163589,1752,17736, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,43,21, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480508047019,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,4,14546168,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:14:11.546 UTC, ,125,3176141,1752,30288, , ,7, ,18,4,0.22, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508047019,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16977704,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:16:54.225 UTC, ,125,3163725,1752,17736,136, ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , ,4,252, , , , , , , , , , , , , , , , , , , , , , , , ,1480508213826,3145728, , , ,31,0, , , ,3, , , ,3, , , , ,31,1,2048,1, , , , ,198656,49, , , , , , , , ,1,5,15913664,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:17:13.212 UTC, ,589,3176605,1752,30288, , ,7, ,24,4,0.17, , , , , , , ,7,7, , , ,5,2,10, ,15,10, , , , , , , , , , , , , ,27144,12, ,26471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508213826,3145728, , , ,18,0, , , , , , , ,3, , , , ,18,1, , , , , , ,36864,18, , , , , , , , , , ,18345328,-1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , , ,14, ,2, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:17:22.634 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508242267,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,13750128,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:17:37.983 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508242267,3145728, , , ,17,0, , , ,1, , , ,3, , , , ,17,1, , , , , , ,36864,18, , , , , , , , , , ,15861880,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:22:16.575 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,46,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508536210,3145728, , , ,32,0, , , ,3, , , ,3, , , , ,32,1,2048,1, , , , ,200704,50, , , , , , , , ,1,5,13815024,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:22:23.422 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508536210,3145728, , , ,17,0, , , , , , , ,3, , , , ,17,1, , , , , , ,34816,17, , , , , , , , , , ,15927584,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:22:53.276 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,46,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508572919,3145728, , , ,32,0, , , ,3, , , ,3, , , , ,32,1,2048,1, , , , ,200704,50, , , , , , , , ,1,4,15926320,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:23:01.066 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508572919,3145728, , , ,17,0, , , , , , , ,3, , , , ,17,1, , , , , , ,34816,17, , , , , , , , , , ,18010448,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:24:10.190 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508649821,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,4,14826312,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:24:15.446 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508649821,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16938720,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:25:04.233 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508703851,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,14831888,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:25:09.297 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508703851,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16938976,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:25:51.908 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,46,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508751534,3145728, , , ,31,0, , , ,3, , , ,3, , , , ,31,1,2048,1, , , , ,200704,50, , , , , , , , ,1,5,15866048,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:25:55.968 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508751534,3145728, , , ,18,0, , , , , , , ,3, , , , ,18,1, , , , , , ,34816,17, , , , , , , , , , ,17978656,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:26:25.955 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,-1,-1, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508785583,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,14822824,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:26:30.888 UTC, ,125,3176165,1752,30312, , ,7, ,18,4,0.22, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508785583,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16935408,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:27:40.705 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,46,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480508860345,3145728, , , ,32,0, , , ,3, , , ,3, , , , ,32,1,2048,1, , , , ,200704,50, , , , , , , , ,1,4,15935992,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:27:43.954 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480508860345,3145728, , , ,17,0, , , , , , , ,3, , , , ,17,1, , , , , , ,34816,17, , , , , , , , , , ,18020840,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:31:05.139 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,46,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480509064761,3145728, , , ,31,0, , , ,3, , , ,3, , , , ,31, ,2048,1, , , , ,198656,49, , , , , , , , ,1,5,13793368,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:31:11.948 UTC, ,125,3176165,1752,30312, , ,7, ,17,4,0.24, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480509064761,3145728, , , ,18,0, , , , , , , ,3, , , , ,18,1, , , , , , ,36864,18, , , , , , , , , , ,15896400,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , 
